timer,temp,vibX,vibY,vibZ,magnitude,rms,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:25:10,31.91,-9.807,-3.766,-1.648,10.633,6.139,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:25:16,32.35,-9.414,-3.923,-1.569,10.319,5.958,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:25:22,36.39,-9.14,-3.491,-1.608,9.915,5.725,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:25:25,37.53,-9.689,-3.962,-1.53,10.579,6.108,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:25:29,35.83,-9.454,-3.962,-1.451,10.352,5.977,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:25:34,36.85,-9.728,-3.256,-1.804,10.416,6.014,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:26:12,63.69,-11.219,-3.02,-2.04,11.796,6.81,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:26:17,57.33,-9.885,-3.923,-1.491,10.739,6.2,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:26:23,59.97,-9.846,-3.805,-1.53,10.666,6.158,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:26:29,46.49,-9.414,-3.413,-1.765,10.168,5.871,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:26:34,54.75,-9.767,-4.707,-1.53,10.95,6.322,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:26:40,34.85,-9.65,-3.452,-1.608,10.374,5.989,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:26:46,33.13,-9.964,-3.413,-1.726,10.672,6.162,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:26:52,33.03,-10.748,-2.824,-1.961,11.285,6.515,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:26:58,32.83,-9.218,-3.177,-1.961,9.946,5.742,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:27:03,32.81,-9.846,-3.844,-1.491,10.674,6.163,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:27:08,32.83,-9.493,-3.923,-1.451,10.373,5.989,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:27:12,32.81,-10.12,-3.609,-1.844,10.902,6.294,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:27:17,32.77,-9.767,-3.687,-1.608,10.563,6.099,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:27:22,32.83,-9.532,-3.609,-1.804,10.351,5.976,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:27:27,32.75,-9.65,-3.648,-1.726,10.46,6.039,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:27:33,32.67,-9.689,-3.609,-1.726,10.482,6.052,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:27:38,32.75,-9.65,-3.648,-1.648,10.447,6.032,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:27:44,32.75,-9.689,-3.648,-1.648,10.483,6.053,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:27:50,32.39,-9.689,-3.648,-1.687,10.49,6.056,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:27:55,32.69,-9.689,-3.648,-1.687,10.49,6.056,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:27:59,32.63,-9.728,-3.648,-1.726,10.532,6.081,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:28:05,32.61,-9.65,-3.648,-1.648,10.447,6.032,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:28:09,32.59,-9.689,-3.687,-1.608,10.491,6.057,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:28:15,32.49,-9.689,-3.687,-1.687,10.503,6.064,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:28:20,32.35,-9.689,-3.648,-1.765,10.502,6.064,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:28:26,32.41,-9.689,-3.648,-1.765,10.502,6.064,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:28:31,32.45,-9.65,-3.648,-1.687,10.453,6.035,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:28:37,32.45,-9.689,-3.609,-1.687,10.476,6.048,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:28:43,32.41,-9.767,-3.648,-1.726,10.568,6.102,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:28:48,32.47,-9.728,-3.648,-1.765,10.539,6.084,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:28:51,32.17,-9.689,-3.687,-1.648,10.497,6.06,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:28:57,32.31,-9.65,-3.648,-1.648,10.447,6.032,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:29:02,32.67,-9.689,-3.687,-1.608,10.491,6.057,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:29:06,32.59,-9.767,-3.648,-1.687,10.562,6.098,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:29:14,32.71,-9.65,-3.648,-1.648,10.447,6.032,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:29:18,32.59,-9.65,-3.687,-1.687,10.467,6.043,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:29:22,32.45,-9.65,-3.648,-1.765,10.466,6.043,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:29:28,32.35,-9.728,-3.648,-1.687,10.526,6.077,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:29:34,32.41,-9.65,-3.648,-1.608,10.441,6.028,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:29:39,32.49,-9.689,-3.648,-1.648,10.483,6.053,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:29:45,32.53,-10.081,-3.962,-1.53,10.939,6.316,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:29:53,32.61,-9.65,-3.491,-1.765,10.413,6.012,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:29:59,32.69,-9.964,-4.158,-1.491,10.899,6.292,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:30:04,32.67,-9.336,-3.02,-1.412,9.913,5.724,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:30:09,32.59,-9.493,-3.883,-1.451,10.359,5.981,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:30:13,32.61,-10.199,-3.805,-1.53,10.993,6.347,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:30:19,32.55,-9.532,-4.08,-1.216,10.439,6.027,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:30:24,32.63,-10.003,-4.236,-1.569,10.976,6.337,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:30:30,32.67,-10.042,-3.805,-1.569,10.853,6.266,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:30:37,32.59,-9.807,-3.413,-1.726,10.526,6.077,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:30:54,37.85,-9.611,-3.727,-1.491,10.415,6.013,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:31:02,38.61,-9.807,-4.197,-1.491,10.771,6.218,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:31:08,41.71,-9.218,-2.746,-1.922,9.809,5.663,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:31:14,38.85,-9.493,-3.452,-1.844,10.268,5.928,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:31:20,46.73,-9.022,-3.138,-1.726,9.707,5.604,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:31:25,52.77,-9.532,-3.295,-1.687,10.226,5.904,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:31:31,56.65,-9.611,-3.57,-1.608,10.377,5.991,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:31:37,58.61,-9.65,-3.923,-1.451,10.517,6.072,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:31:40,51.47,-9.964,-4.315,-1.491,10.96,6.328,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:31:51,33.07,-9.493,-3.923,-1.451,10.373,5.989,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:31:57,32.99,-9.885,-2.942,-1.922,10.491,6.057,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:36:27,33.11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:36:31,33.05,-9.767,-3.687,-1.687,10.576,6.106,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:36:36,33.05,-9.767,-3.687,-1.726,10.582,6.109,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:36:43,33.11,-9.728,-3.687,-1.608,10.527,6.078,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:36:48,33.05,-9.689,-3.687,-1.726,10.51,6.068,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:36:54,33.11,-9.728,-3.609,-1.726,10.519,6.073,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:36:59,33.07,-9.728,-3.727,-1.844,10.579,6.108,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:37:04,33.13,-9.689,-3.687,-1.608,10.491,6.057,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:37:10,33.13,-9.728,-3.727,-1.687,10.553,6.093,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:37:15,33.07,-9.767,-3.648,-1.569,10.544,6.088,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:37:21,33.03,-9.767,-3.687,-1.726,10.582,6.109,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:37:27,32.99,-9.807,-3.648,-1.648,10.592,6.115,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:37:32,33.05,-9.689,-3.687,-1.726,10.51,6.068,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:37:37,33.11,-9.65,-3.766,-1.569,10.477,6.049,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:37:41,33.03,-9.611,-3.373,-1.883,10.358,5.98,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:37:47,33.07,-9.964,-3.413,-1.844,10.692,6.173,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:37:52,33.13,-9.846,-3.648,-1.726,10.641,6.144,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:37:58,33.13,-9.728,-3.648,-1.726,10.532,6.081,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:38:02,33.13,-9.571,-3.923,-1.608,10.468,6.044,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:38:07,33.11,-9.689,-3.648,-1.687,10.49,6.056,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:38:14,33.05,-10.042,-3.413,-1.883,10.772,6.219,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:38:20,33.07,-9.571,-3.727,-1.726,10.415,6.013,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:38:23,33.11,-9.493,-3.491,-1.53,10.229,5.906,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:38:29,33.11,-9.846,-3.923,-1.648,10.726,6.193,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:38:34,33.29,-9.571,-3.727,-1.726,10.415,6.013,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:38:46,34.93,-9.924,-3.57,-1.765,10.693,6.174,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:38:52,34.85,-10.003,-4.119,-1.451,10.915,6.301,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:38:58,34.51,-9.611,-3.373,-1.687,10.324,5.961,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:39:03,36.49,-9.493,-4.08,-1.569,10.451,6.034,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:39:09,35.47,-9.728,-3.491,-1.804,10.492,6.058,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:39:13,39.21,-9.689,-3.295,-1.804,10.392,6,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:39:19,41.53,-9.846,-4.354,-1.53,10.874,6.278,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:39:22,43.33,-9.65,-3.766,-1.648,10.489,6.056,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:39:28,45.07,-10.081,-3.334,-1.922,10.791,6.23,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:39:32,41.83,-9.728,-3.766,-1.804,10.587,6.112,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:39:37,43.47,-9.924,-3.844,-1.608,10.764,6.214,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:39:42,43.31,-9.885,-3.217,-1.804,10.551,6.091,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:39:47,32.89,-9.375,-3.373,-1.726,10.112,5.838,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:39:52,33.25,-9.611,-3.452,-1.648,10.344,5.972,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:39:58,33.19,-10.003,-4.001,-1.569,10.887,6.286,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:40:04,33.05,-9.65,-3.766,-1.726,10.501,6.063,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:40:07,33.13,-9.532,-3.687,-1.569,10.34,5.97,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:40:13,33.05,-9.924,-3.373,-1.804,10.636,6.141,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:40:19,33.05,-9.493,-3.805,-1.765,10.378,5.992,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:40:25,33.11,-9.807,-4.04,-1.608,10.728,6.194,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:40:30,32.99,-9.454,-3.727,-1.648,10.294,5.943,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:40:35,33.05,-9.689,-3.687,-1.687,10.503,6.064,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:40:41,33.13,-9.885,-3.452,-1.765,10.618,6.13,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:40:46,33.17,-9.728,-3.609,-1.687,10.512,6.069,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:40:50,33.05,-9.728,-3.727,-1.726,10.56,6.097,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:40:55,33.13,-9.807,-3.648,-1.687,10.598,6.119,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:40:59,33.07,-9.728,-3.648,-1.765,10.539,6.084,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:41:05,33.05,-9.728,-3.687,-1.648,10.533,6.081,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:41:10,32.99,-9.767,-3.687,-1.687,10.576,6.106,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:41:15,33.05,-9.728,-3.727,-1.687,10.553,6.093,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:41:21,32.97,-9.767,-3.687,-1.687,10.576,6.106,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:41:26,33.11,-9.728,-3.687,-1.726,10.546,6.089,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:41:32,33.05,-9.767,-3.609,-1.726,10.555,6.094,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:41:36,33.07,-9.728,-3.687,-1.726,10.546,6.089,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:41:42,33.07,-9.728,-3.648,-1.726,10.532,6.081,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:41:47,33.07,-9.767,-3.687,-1.608,10.563,6.099,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:41:53,33.05,-9.728,-3.687,-1.687,10.539,6.085,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:41:58,33.13,-9.65,-3.687,-1.804,10.487,6.054,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:42:04,33.07,-9.767,-3.648,-1.648,10.556,6.094,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:42:09,33.05,-9.728,-3.687,-1.687,10.539,6.085,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:42:16,33.07,-9.728,-3.687,-1.726,10.546,6.089,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:42:22,33.03,-9.689,-3.687,-1.687,10.503,6.064,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:42:27,33.03,-9.767,-3.687,-1.726,10.582,6.109,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:42:33,32.99,-9.689,-3.687,-1.687,10.503,6.064,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:42:37,33.03,-9.767,-3.648,-1.726,10.568,6.102,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:42:43,32.99,-9.728,-3.687,-1.687,10.539,6.085,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:42:48,33.03,-9.728,-3.687,-1.726,10.546,6.089,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:42:54,33.07,-9.807,-3.687,-1.765,10.625,6.134,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:42:59,32.99,-9.846,-3.687,-1.765,10.661,6.155,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:43:05,32.99,-10.12,-3.805,-1.648,10.937,6.314,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:43:11,33.03,-9.336,-3.413,-1.648,10.076,5.817,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:43:14,32.91,-9.885,-3.962,-1.726,10.788,6.229,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:43:20,33.07,-9.807,-3.844,-1.53,10.644,6.145,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:43:26,32.97,-9.689,-3.295,-1.765,10.385,5.996,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:43:32,32.95,-9.571,-3.217,-1.726,10.244,5.914,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:43:37,32.83,-9.846,-3.687,-1.648,10.642,6.144,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:43:41,33.05,-10.042,-3.452,-1.726,10.758,6.211,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:43:46,32.99,-9.179,-4.315,-1.255,10.22,5.901,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:43:50,33.03,-9.728,-3.766,-1.608,10.555,6.094,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:43:55,33.03,-9.807,-3.687,-1.765,10.625,6.134,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:44:01,32.95,-10.12,-3.256,-1.726,10.77,6.218,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:44:07,32.89,-9.375,-3.373,-1.687,10.105,5.834,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:44:17,32.89,-9.532,-3.373,-1.804,10.271,5.93,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:44:23,32.97,-9.767,-3.609,-1.804,10.568,6.101,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:44:27,32.99,-9.767,-3.413,-1.804,10.503,6.064,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:44:30,32.99,-9.218,-4.04,-1.648,10.199,5.888,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:49:18,33.29,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:49:24,33.29,-9.767,-3.883,-1.53,10.622,6.133,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:49:29,33.19,-9.964,-3.491,-1.804,10.711,6.184,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:49:41,33.41,-9.611,-3.609,-1.687,10.403,6.006,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:49:46,33.33,-9.611,-4.119,-1.53,10.567,6.101,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:49:52,33.35,-9.807,-3.53,-1.765,10.571,6.103,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:49:58,33.27,-9.767,-3.609,-1.726,10.555,6.094,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:50:01,33.27,-9.807,-3.648,-1.726,10.605,6.123,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:50:07,33.21,-9.689,-3.687,-1.648,10.497,6.06,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:50:13,33.17,-9.728,-3.727,-1.765,10.566,6.1,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:50:18,33.25,-9.728,-3.727,-1.648,10.547,6.089,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:50:24,33.29,-9.728,-3.687,-1.648,10.533,6.081,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:50:29,33.21,-9.807,-3.648,-1.687,10.598,6.119,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:50:37,33.21,-9.689,-3.687,-1.608,10.491,6.057,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:50:42,33.25,-9.728,-3.648,-1.726,10.532,6.081,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:50:49,33.17,-9.728,-3.648,-1.765,10.539,6.084,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:50:54,33.25,-9.728,-3.687,-1.687,10.539,6.085,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:50:59,33.07,-9.767,-3.648,-1.726,10.568,6.102,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:51:05,33.17,-9.728,-3.687,-1.726,10.546,6.089,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:51:10,33.21,-9.767,-3.687,-1.687,10.576,6.106,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:51:18,33.25,-9.767,-3.687,-1.726,10.582,6.109,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:56:54,32.77,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:57:03,32.81,-9.767,-3.648,-1.726,10.568,6.102,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:57:09,32.71,-9.728,-3.687,-1.765,10.552,6.092,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:57:14,32.81,-9.728,-3.687,-1.726,10.546,6.089,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:57:20,32.75,-9.728,-3.648,-1.687,10.526,6.077,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:57:26,32.81,-9.728,-3.648,-1.687,10.526,6.077,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:57:32,32.75,-9.846,-3.295,-1.648,10.513,6.069,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:57:38,32.81,-10.317,-3.491,-1.765,11.033,6.37,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:57:43,32.83,-9.65,-3.805,-1.53,10.485,6.054,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:57:49,32.83,-9.807,-3.57,-1.608,10.559,6.096,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:57:52,32.83,-9.65,-3.256,-1.804,10.343,5.971,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:57:57,32.77,-9.767,-3.609,-1.687,10.549,6.09,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:58:03,32.81,-10.042,-3.883,-1.608,10.886,6.285,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:58:08,32.75,-9.611,-3.805,-1.53,10.449,6.033,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:58:11,32.71,-9.885,-3.256,-1.883,10.576,6.106,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:58:17,32.81,-9.689,-4.354,-1.53,10.732,6.196,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:58:22,32.83,-9.964,-4.315,-1.53,10.965,6.331,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:58:28,32.83,-9.689,-4.119,-1.412,10.622,6.133,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:58:32,32.81,-9.924,-3.766,-1.765,10.761,6.213,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:58:37,32.77,-9.65,-3.609,-1.726,10.446,6.031,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:58:44,32.77,-9.532,-3.727,-1.53,10.348,5.975,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:58:49,32.75,-9.65,-4.236,-1.569,10.655,6.152,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:58:55,32.85,-9.807,-3.727,-1.608,10.613,6.128,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:59:01,32.83,-9.807,-2.628,-1.961,10.34,5.97,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:59:07,32.83,-9.964,-3.138,-1.804,10.601,6.12,,,,,,,,,,,,,,,,,,,,,
3-3-2026 16:59:12,32.83,-9.571,-4.001,-1.648,10.504,6.064,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:01:46,32.69,-9.885,-3.962,-1.491,10.753,6.208,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:01:51,32.75,-9.885,-3.805,-1.608,10.714,6.185,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:02:00,32.63,-9.689,-3.373,-1.648,10.391,5.999,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:02:04,32.63,-9.807,-4.001,-1.53,10.701,6.178,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:03:10,35.37,-9.454,-3.727,-1.608,10.288,5.94,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:03:38,35.35,-9.65,-3.57,-1.804,10.446,6.031,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:03:43,34.31,-10.199,-3.177,-1.844,10.84,6.259,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:03:48,35.07,-9.689,-4.04,-1.608,10.62,6.132,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:03:54,32.41,-10.081,-3.491,-1.687,10.801,6.236,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:03:59,32.83,-9.689,-3.57,-1.726,10.469,6.044,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:04:03,32.75,-9.964,-3.491,-1.648,10.685,6.169,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:04:08,32.75,-9.964,-3.883,-1.491,10.797,6.234,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:04:14,32.77,-9.924,-3.766,-1.765,10.761,6.213,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:04:19,32.77,-8.983,-3.687,-1.648,9.849,5.686,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:04:25,32.77,-9.611,-3.766,-1.648,10.453,6.035,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:04:31,32.77,-9.767,-3.687,-1.726,10.582,6.109,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:04:34,32.75,-9.728,-3.687,-1.648,10.533,6.081,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:04:40,32.75,-9.728,-3.648,-1.608,10.513,6.07,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:04:44,32.71,-9.767,-3.687,-1.648,10.569,6.102,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:04:51,32.69,-9.728,-3.687,-1.687,10.539,6.085,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:04:57,32.69,-9.767,-3.648,-1.648,10.556,6.094,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:05:02,32.71,-9.767,-3.648,-1.648,10.556,6.094,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:05:08,32.69,-9.767,-3.648,-1.569,10.544,6.088,,,,,,,,,,,,,,,,,,,,,
3-3-2026 17:05:13,32.75,-9.728,-3.648,-1.648,10.52,6.073,,,,,,,,,,,,,,,,,,,,,
